,0,1,2,3,4,5,Churn
1574,-2.686705674,-0.752259924,-1.251467651,0.590082005,1.787284295,-1.00878594,1
1575,-0.695249016,0.536535301,0.012042501,0.827720018,0.189659313,0.881326908,0
1576,-1.572439292,-0.508657706,3.960317272,0.651437259,0.066014671,-0.886724286,0
1577,-0.455034435,1.767070161,0.335279184,-1.856389637,-0.333365683,1.026880192,0
1578,-1.791405577,0.411874545,0.613895944,-2.128645799,0.13759037,1.169451922,0
1579,-0.479583933,1.939042092,2.910542099,3.267338135,0.163178356,0.895216957,0
1580,0.117040838,1.203227683,0.11095117,-0.381481999,-1.214618828,-1.033679881,0
1581,-0.015468062,3.149734084,-1.04791507,-0.335353636,0.237778566,1.051818732,0
1582,4.914997636,1.356900379,0.455067008,-0.636434451,0.539668651,-0.946363495,0
1583,-1.524271467,0.382219955,-1.019035913,2.604512851,0.840512796,0.878052657,0
1584,-1.357015886,-2.022932747,-0.747717725,1.351811337,1.031729596,0.931258368,0
1585,4.991934935,0.694220005,-0.370531335,-0.846110198,1.117730214,1.026717838,0
1586,4.334035416,-2.019769911,0.098399876,0.40081117,-1.080338858,-1.032023143,0
1587,-1.788825949,1.161862465,-1.088245156,-1.769747107,-0.038315356,1.100246855,1
1588,4.451161382,-1.4427466,-0.014806324,-1.564577496,1.611369255,-0.856549389,0
1589,4.857064095,0.84398375,0.54561461,0.143410512,-0.513160634,0.966755712,0
1590,-2.763188979,-1.840628711,-0.899638096,0.955336362,0.837618009,-1.055736637,1
1591,-2.772826707,-1.074230035,-0.745877022,-1.055118717,0.62232217,1.090416118,0
1592,-0.62999838,2.080066562,-0.720307328,0.469345994,-0.446923952,-0.995817569,0
1593,4.844653344,-0.176981453,-0.183563017,0.053812479,-0.32132382,-1.01876087,0
1594,0.830921162,2.350420034,-1.278754901,-0.824011144,0.110501927,1.036573551,0
1595,-2.611922455,-1.316326973,-0.409899883,1.680220057,1.276454193,-1.050785103,1
1596,-1.471247854,1.030364604,-0.671520988,0.35416719,0.802371764,-0.964566064,0
1597,-2.102090295,-1.172886848,-1.136529863,0.268477235,0.104172131,-0.997494668,1
1598,-1.445911442,-0.961345057,0.428902295,0.179894762,-0.890298522,1.033042497,1
1599,-0.592546303,2.753885413,-0.447837873,-1.32008799,-0.599258786,-1.011286954,0
1600,4.63559867,0.210358281,-0.431493136,1.486168647,-1.292413184,-1.059918023,0
1601,0.004286198,3.047456988,-2.007960648,0.528386945,0.538685598,-1.067147972,0
1602,-1.693561232,-0.212722221,-1.40757711,0.825233737,0.90916258,-1.017458947,1
1603,4.06794767,-1.889584939,-0.234339651,1.047579355,0.211650979,-0.963202539,0
1604,-0.721934955,1.202414937,-0.966398746,0.677884221,0.878003247,-0.963502665,0
1605,0.504124071,1.925704917,-0.307486106,-2.359479644,-1.320780545,-1.001327529,0
1606,0.807948583,2.330285271,-0.625325051,0.941245285,-0.475859437,0.979915773,0
1607,-1.230324065,1.926155796,-0.236994319,-1.591130172,0.619719629,-0.986625153,1
1608,4.214807584,-2.147199089,0.028094536,0.545606532,-0.219733368,-1.037027097,0
1609,-0.03994845,2.708697937,3.238820016,0.932224138,-0.131568126,-0.92242794,0
1610,4.358652348,-0.093014918,-0.563437796,0.782478456,0.350220521,1.046239952,0
1611,4.737067636,0.827496113,-0.573222105,-0.462021636,1.392868716,-0.886044817,0
1612,-1.208096298,-1.307984138,0.796161431,-0.418265041,-0.646458597,-1.05287867,0
1613,-2.020525494,-1.266123146,-1.516007475,1.798443818,1.070857829,0.914233904,1
1614,0.448213301,1.639044179,-0.142319507,1.130506257,-1.963215991,-1.081156475,0
1615,-1.274177777,0.553823913,4.26749333,-2.022187219,0.567652902,1.184534144,0
1616,-2.641843054,-0.612931715,-0.229227804,0.505331518,-0.017956857,1.005254382,1
1617,0.191423448,0.281819575,-0.562178467,-0.791822211,-0.709473942,0.957220521,0
1618,-1.171915922,1.401599796,-0.669117227,1.253089009,-1.325247645,0.928990527,0
1619,-1.48698312,1.257373403,-0.851463383,0.620380806,0.780465802,1.027662746,1
1620,-2.172465573,-0.376794399,-0.881279206,-0.820404958,-0.283147603,1.057057929,1
1621,-1.043012798,-1.004853542,0.913212441,-0.639013165,-1.662120685,-1.041539591,0
1622,-2.365267884,-1.425613589,-0.681260709,-0.317631152,-0.61405664,-0.979122909,0
1623,-2.441743163,0.156626092,-0.747707915,1.375911611,1.911011727,0.984566875,0
1624,0.575476867,1.582322632,-0.695351523,-0.517058194,-1.400771387,-1.104943602,0
1625,-1.653448122,0.404104552,-1.081773949,1.848936557,2.25778426,-1.025458643,0
1626,-2.235402204,0.33644999,-0.489455697,1.047084132,0.792539229,0.978411563,1
1627,-0.961057699,1.058940581,-0.732040184,1.247157132,-1.31784209,-1.051783717,1
1628,-1.885809011,-2.43262376,0.329670026,-1.242831632,-0.875343759,0.961475667,0
1629,0.654517699,2.631626856,3.24679218,-0.526189099,1.339910876,-0.907845771,0
1630,-0.902058936,-1.602488622,-0.636646693,0.203238389,-0.021126767,1.005141074,0
1631,4.378728444,-0.571194116,0.647815087,1.226083296,-0.932527159,0.926222062,0
1632,-1.076725421,1.384796405,4.193155375,0.343980462,-2.122336228,-1.061034137,0
1633,-1.016634127,3.308714338,-0.536005094,-0.907138613,-0.572419218,1.035818104,0
1634,-2.450955243,-1.906848522,-0.256293929,0.700067761,0.651626963,-1.071024037,1
1635,4.669743879,-0.832215567,-0.120477825,-1.370307797,1.231864244,1.109840101,0
1636,0.845423465,2.296642906,-0.543672363,0.842465857,-0.387270607,-1.01255624,0
1637,4.296024554,-1.430386364,-0.168912312,-0.000820673,0.607516332,1.025244604,0
1638,-1.51969466,-0.188636783,-1.284364945,-0.273228984,0.806312904,-0.950691923,0
1639,-1.011927477,-0.287240393,-0.739750561,1.197343778,-0.101211987,1.005929959,1
1640,-2.892159385,-0.423973004,-0.492949407,1.892743034,0.864576311,0.901496806,1
1641,-0.087646384,1.569283943,0.373797019,-1.86060942,-0.015269018,1.037981286,0
1642,-1.988624448,0.227067573,-0.958898427,-2.07956185,0.703006133,-0.847657049,1
1643,-2.46472459,1.330674775,-0.516456552,-0.152837733,2.27473655,-0.961861322,0
1644,-1.259301958,-1.438171883,-0.266075979,-0.232941551,-0.80909196,1.005327506,0
1645,-2.329647961,-1.242774213,0.217639446,-0.307664426,-0.926289766,0.964180911,1
1646,-2.811449479,-1.83927538,-1.02279855,1.068324484,0.978232881,-1.059191878,1
1647,-1.148809242,0.115399563,4.112372841,-0.536989456,0.365829723,-0.902563504,0
1648,4.838187946,0.281416515,-0.32890639,0.311554383,-0.019617162,-1.049049759,0
1649,4.670636111,-0.984058249,-0.038822929,-1.507368081,1.353861331,-0.875676718,0
1650,-1.469410041,-0.747893014,0.15604722,-3.10410875,0.294960066,1.094941321,1
1651,-1.416044909,-0.310896952,-0.050810483,0.210901002,-0.780546262,0.911932828,0
1652,3.598301078,-1.769125717,0.448675628,1.53694856,1.068977729,-0.937089449,0
1653,-0.53380317,1.835005258,-0.52248221,-1.359333064,-0.10358445,-0.960140667,1
1654,0.297594431,2.845517068,0.168366406,-1.547133681,-0.990193651,-1.011723309,0
1655,4.057365676,-0.784252937,0.51371635,0.488125914,1.27747413,-0.964617056,0
1656,-1.443036103,1.562994558,-1.276188784,2.153076296,1.058088483,0.918180079,0
1657,-2.856254843,-1.83981115,-0.53578039,-0.526416332,-0.193397626,-0.969334649,1
1658,-2.130606155,0.60818804,-0.656786821,0.259431774,1.077969822,-0.94234425,1
1659,-1.75955575,0.070122036,-0.20378671,0.32725886,-1.433652122,0.902205516,1
1660,-3.066154277,-1.243877581,0.12047958,0.013995829,-0.097233624,1.036200237,0
1661,4.582548432,-1.672957551,0.014068471,0.587336192,-0.708497486,0.942163815,0
1662,4.045474884,-0.974479531,0.53421681,1.423259954,-0.521075316,-0.957341358,0
1663,-0.675027137,-0.27155635,-0.873040859,1.381983687,0.305923573,1.002390311,0
1664,-2.772054543,-0.538062568,0.181191385,-0.029915379,-1.525904943,1.01461354,0
1665,-1.790904076,-1.418627248,-0.300278674,-0.51979414,1.129544478,-0.987834037,1
1666,-0.050821887,2.092617677,-1.738229148,-0.856238628,0.505052697,-0.930393937,0
1667,0.752123973,2.937021048,0.201083177,-1.574032988,-1.142626919,-1.018878181,0
1668,-0.38323478,0.946078559,-0.991355894,0.734610838,0.258727638,1.055194771,1
1669,4.752375402,0.536699199,0.520153119,-0.747976931,1.073384305,1.085254059,0
1670,-2.437210497,-1.25629091,-0.908922772,0.028857434,-0.189821997,0.995410741,1
1671,-2.669224995,-1.367565326,0.102776567,0.015154101,-0.07575113,1.051567562,0
1672,4.69975851,0.155431849,0.619589723,-0.961961663,1.257164751,-0.887236484,0
1673,-0.625455024,2.318942957,-1.144900315,2.071043604,0.052037632,0.89638453,0
1674,-2.174948556,-1.317092852,-0.20710892,-0.665218796,1.003981819,-0.985989075,0
1675,4.317054905,0.855794382,0.183824658,-0.10126645,1.857254697,-0.849293392,0
1676,4.869673059,1.576530847,0.341971697,0.900552835,-0.936071003,0.929329171,0
1677,0.229949246,1.814791039,-0.530682016,0.788138332,0.576791971,-0.999943881,0
1678,5.145173621,0.54230037,-0.150204287,-1.267191321,-0.00285333,-0.940925959,0
1679,-1.678999245,-0.360579859,0.932334167,-1.84133167,-0.566506502,1.010351892,0
1680,-2.981859736,-0.464897079,-1.066852743,0.401039289,1.489040227,-1.028828359,0
1681,-1.223222682,0.154507298,0.303521264,-1.689589747,1.542477954,1.17584273,1
1682,4.481142019,-0.227796803,0.620748232,-0.991361237,1.497280835,-0.871940435,0
1683,4.683189427,-0.953906734,-0.109800851,0.838478599,-0.890401432,0.903152907,0
1684,0.116910702,0.566429007,3.550167234,-1.13785117,1.72913864,-0.801665142,0
1685,-1.152638952,2.339566438,-0.657886798,-0.979647308,0.179673226,-0.895846988,0
1686,5.260059077,1.375092389,-0.29536957,-0.976071569,-0.213238178,-0.986062363,0
1687,-1.567022322,2.270530034,3.901543193,-1.26814547,0.308986794,-0.810848981,0
1688,0.576649357,2.841415432,-0.860586847,0.500973722,-1.467595469,-1.105226287,0
1689,-2.171668081,-1.198484978,3.943137271,0.616582464,0.7144618,1.131736787,1
1690,-0.570629604,1.364509987,-0.066109364,-1.178506637,1.422661896,-0.873698566,0
1691,-2.726927598,-1.342278977,-0.045782238,0.185688005,0.237582456,-0.947641579,1
1692,1.275100269,2.285295691,-0.767935268,-1.699285005,-1.158057662,0.968618781,0
1693,-1.279709302,2.602703952,-0.492874805,-1.046959745,0.83312039,-0.926304939,0
1694,4.137902272,-1.321214067,-0.374999928,1.328239809,-0.017914042,0.999376572,0
1695,4.79775002,-0.546194104,-0.094001752,0.804502129,-1.321458873,-1.106347571,0
1696,-0.553106998,2.821079864,-0.966207742,-0.416431896,0.154108156,1.063828585,1
1697,-1.245505487,0.472197909,-0.733682934,0.330047854,0.288320409,1.071673799,1
1698,-1.692848453,-0.985622239,3.993351668,0.579942258,0.601377587,-0.866726077,0
1699,-1.770102561,-0.744230529,-0.399797032,-0.62961281,1.341475589,-0.872978047,1
1700,-1.588448698,0.611534396,-0.503285182,1.01367126,1.015147682,0.870372762,0
1701,-0.574814442,1.988251007,-0.63578481,1.256218114,-1.931936673,-1.099002962,0
1702,-2.429671438,-1.916051771,-0.647207655,0.518333151,0.134542384,0.845661735,0
1703,-0.716769521,-2.102393042,-0.63145768,0.131670303,0.326788461,-0.964061161,1
1704,-0.728965868,0.763029608,-0.051794383,1.921666296,-0.889595676,-1.144174809,0
1705,-2.242006859,-1.319628634,-0.009680281,0.245280115,0.009785647,1.034843381,0
1706,4.553247679,1.659102882,0.065063627,1.442855315,-0.32072123,1.006615952,0
1707,-1.712126562,-0.64636138,0.493419932,0.200750016,-0.401060039,1.003325698,0
1708,-0.868406214,0.577218428,0.523176571,-0.85015892,-0.858923813,-1.021412566,0
1709,0.13057591,0.971791706,0.253031898,0.404209631,-2.284082227,-1.135437695,0
1710,5.030864586,0.561260695,-0.294545525,-0.988225478,0.735984309,1.0397048,0
1711,-1.569980819,-1.360305915,-0.174111459,-0.431031475,-1.441020029,-0.985931291,0
1712,5.075948785,1.085684612,-0.35101722,0.399591582,-1.055612217,-1.081410823,0
1713,4.477719525,-1.750959719,0.029472015,0.566839015,-0.963345573,0.946307598,0
1714,-1.020230125,-1.688502379,-1.375221477,0.514347035,0.431805678,-0.966556334,0
1715,-2.23377339,-1.299319964,-1.158126091,1.304333625,0.020898727,0.922813306,0
1716,-2.167953758,-1.002431766,-0.608811134,-0.393547247,-1.745890216,1.004793966,1
1717,-0.39693307,1.324301114,3.235191759,1.740082431,-0.883744668,1.022369844,0
1718,4.899922816,-0.33272886,-0.146448755,-1.299597121,0.963161455,1.088364144,0
1719,-1.966845048,-0.578308766,-0.220831235,-0.588006437,0.654106864,1.033365988,0
1720,-2.625047242,-0.939237729,-0.634386318,2.001608767,1.219799818,0.933799284,0
1721,-1.901530491,-0.45865703,0.794750871,-1.263085293,0.139600627,-0.986609826,0
1722,-1.19609834,-1.063052176,0.226077528,0.431745522,0.167654789,-0.966648357,0
1723,0.745341983,0.284460065,-0.676247554,0.185548813,-2.117275002,0.850630447,0
1724,-0.852319467,1.775313669,-0.235744323,-0.316073258,-1.100624392,-1.069650223,0
1725,-2.071659891,-1.778677393,0.546269017,-0.060330101,0.25480891,-0.93761,1
1726,-3.158665986,-1.883129097,-0.812384298,0.863510709,0.663864195,0.93319505,1
1727,-1.223534318,1.871073105,-0.804715469,0.08781434,1.925378528,-1.062543133,0
1728,4.117754529,-2.895038592,0.164662555,0.283267643,-0.031879318,-0.996660499,0
1729,-1.808917195,-0.963058209,3.695796355,0.908347115,0.968885961,-0.869588332,1
1730,0.705350525,3.152138693,-0.862559429,-0.771440031,-0.215082792,-1.016784639,0
1731,4.110675799,-2.889920551,0.122863084,0.366931174,-0.119269061,0.996428193,1
1732,-1.996235389,-1.108009889,-0.155016445,-1.238954849,0.107558667,1.085326558,0
1733,-1.172385432,1.948076609,-0.593859454,0.376705585,-0.591023495,0.990171466,0
1734,-2.870064224,-1.928538945,-0.521908436,-0.557197828,-0.170708126,-0.964483225,1
1735,4.323214606,-0.260701927,-0.451351298,-0.730500958,1.537210089,-0.832518051,0
1736,-1.065119168,-0.869580538,0.255827365,0.426294113,-0.618344115,-0.974420892,0
1737,-1.975494474,-1.317799053,-0.939925689,-0.021152165,-0.901980287,1.017752146,1
1738,4.858484308,1.461446882,0.399792438,0.778912592,-0.820359059,-1.057715645,0
1739,-0.364495402,0.982667004,-1.70047429,0.315747276,-0.214626008,1.012328529,0
1740,4.924521673,1.397809651,-0.605870934,-0.372358083,0.33167285,1.08791767,0
1741,0.043474848,1.893882537,-1.040285268,1.742488903,-1.353801449,0.908247411,0
1742,-2.218064235,0.539055091,-0.225663519,-1.623000531,0.854013269,1.173885996,1
1743,5.013656378,0.685025708,-0.321308708,0.341292844,-1.040625886,0.933649845,0
1744,-1.336590516,-0.071057532,-1.065341245,2.648152737,1.282562755,-1.103842887,0
1745,-0.936123782,0.824333995,-1.238170696,0.641869848,-1.746639018,0.902643381,0
1746,-2.288257647,-1.08913289,-0.163262639,0.337591803,0.18079426,-0.959738447,1
1747,-0.796818309,0.253641921,0.024447327,-1.606972469,-1.767075264,-1.037406421,0
1748,-0.825602306,2.668103546,-0.980572556,1.89797036,0.014062747,0.873281953,0
1749,-0.04205009,0.45028635,-0.844835609,0.574447086,-1.71080621,-1.059376747,0
1750,-1.381886518,-2.040203453,-0.19592155,-0.350415797,-0.244772033,1.031696067,0
1751,-0.155606775,-0.236208351,-0.815216116,1.381018906,-0.907129621,0.770464805,0
1752,-0.94876841,2.232659627,-1.140947705,-1.615277023,-0.233922316,-0.938698361,0
1753,4.863729291,-0.075779485,-0.207896387,1.049490649,-1.527946454,0.861282479,0
1754,4.173850289,-2.464667715,0.086316642,0.434203468,-0.140029161,-1.019897477,0
1755,-0.807623707,1.614261428,0.585084901,-2.128020408,-0.340094042,-0.977842886,0
1756,4.414135018,0.539030063,0.330061998,1.848654007,-1.045700657,-1.033738186,0
1757,-1.725495007,1.275737587,-0.440106484,-1.307058256,0.865620519,-0.853855526,0
1758,-2.215668304,-2.286601698,0.019159487,-0.675024091,-0.272141067,1.035924106,0
1759,0.502669962,2.255098226,0.106672661,-1.491415224,-0.013514664,-0.995918037,0
1760,-0.430403629,2.111225125,-1.037794656,0.864020505,-0.583209843,1.001262642,0
1761,4.414307439,-0.273021119,-0.485305131,-0.660678428,1.727640071,1.161423383,0
1762,0.245546208,2.936236589,-1.189257693,1.130718706,-0.939935212,0.964995016,0
1763,-0.446434,0.323253814,-0.283610169,-0.198837825,-2.63333336,0.832350095,0
1764,-1.423123291,1.554094191,-0.687787423,0.464832488,-0.035495615,-0.986447788,0
1765,-1.401099284,-0.303718898,-1.074567745,2.616555707,1.257870761,0.908967378,1
1766,-2.445543961,-1.506646973,-1.330499505,1.476312503,1.12243673,-1.07235228,1
1767,-2.200538001,-1.974304007,-0.480217863,-0.817469487,-0.558567581,-1.040805247,1
1768,4.873582572,1.414930382,-0.657630398,-0.271331612,0.741987825,1.081101547,0
1769,-1.389027135,-0.685683629,-0.138181952,-2.603082282,0.995663795,-0.810770922,0
1770,-0.816993748,1.242880058,-1.107331849,2.787682795,0.560296084,-1.161496561,0
1771,4.173461147,1.482811662,-0.176963204,2.7207834,1.160693645,-1.07569114,0
1772,-1.651011535,-0.461557928,0.616684634,0.004781991,-1.656469258,1.001005945,0
1773,5.096032191,2.132876622,0.389597881,-0.463317261,-0.074622594,-0.983092297,0
1774,-1.753972241,-1.821256673,-1.005658711,0.039792635,0.04759429,1.04237052,0
1775,4.699670018,-1.166579873,0.030805105,-0.705283164,-0.194990142,1.025746095,1
1776,-1.372138138,1.440307896,-1.224577969,2.110700843,1.857501515,-1.075403891,0
1777,-1.891840106,-1.146582694,0.07872136,1.668014581,0.924269157,0.932634096,0
1778,-2.664640892,-1.354071393,-0.534250101,-1.830513323,0.602803897,-0.884097134,1
1779,4.112428041,-2.815299804,0.101177142,0.394296428,-0.136625634,0.99261505,1
1780,1.100796515,3.05829174,-0.569507382,-0.45608639,-0.070581113,-0.935637278,0
1781,-1.284714905,-0.283949067,-0.977509836,0.232569301,-1.728153025,0.958960487,1
1782,-1.24704762,1.524518604,-1.118911493,1.920105882,0.815755864,0.927574067,0
1783,4.615991122,0.609779737,-0.625748795,0.924392558,0.030312062,1.013768939,0
1784,-1.539285548,0.68607077,4.008044923,-0.311073705,0.642044551,-0.93434661,0
1785,-1.978316567,-1.255887741,-0.516581974,-0.659831781,-1.67314069,0.925892146,1
1786,-0.487741132,0.331880013,-0.661808606,-0.448562947,-0.202248378,1.02216114,0
1787,-0.64531911,1.048076465,0.065664742,-1.414682557,0.81002447,-0.844839723,0
1788,5.003664949,1.883813969,0.379454279,-0.454635278,0.403760884,-0.975354147,0
1789,1.251310967,2.509248634,-0.336713703,-0.891418061,0.172851005,0.993600644,0
1790,-1.76467706,0.017688801,-0.14112614,-0.565441257,-0.050881907,0.99619423,1
1791,-0.873515558,0.342482392,-0.024587338,-0.033414002,-0.301608672,1.072783373,0
1792,4.84345801,-0.68703911,-0.041647036,0.73915931,-1.790047879,0.900009215,0
1793,4.324722855,-0.849471509,0.713453128,1.050438009,-0.772035757,-1.051428244,0
1794,-1.956852135,-1.144435113,-0.400872537,0.651998479,0.330532746,1.046934722,1
1795,-2.017138134,-1.825319446,0.098047397,-0.788804118,-1.135444738,-0.971221715,0
1796,-2.71045001,-1.208726533,-0.591478995,-0.401665018,-0.768418677,-0.997797911,0
1797,-0.104356506,1.51679147,3.978233108,-1.573267254,0.740193621,-0.849623582,0
1798,0.089661689,0.951459065,3.401305552,1.550884684,-0.358025147,1.044504788,0
1799,4.525526396,-0.751406067,-0.18965625,-1.23904926,1.352935392,1.099704714,0
1800,0.373236499,2.904635346,0.302345628,-1.67151042,-1.133285796,-1.020690141,0
1801,4.980687811,1.325936961,0.526167004,-0.744796579,0.129935585,-0.939248102,0
1802,-2.170027671,-1.986655051,-0.411228856,-0.826655801,-0.776665657,0.943194059,1
1803,-2.608178638,-0.931069835,-0.021276801,0.27724321,-0.083636174,1.025091163,1
1804,-2.820878787,0.180882523,-0.591313725,1.163287843,1.880609046,-1.015473379,1
1805,-0.442471621,2.869109344,-0.6475613,-0.82751332,-0.331109757,1.066071774,0
1806,-2.798642666,-0.615774346,-0.275894121,1.639912649,0.358601187,0.907022136,0
1807,-1.243432915,0.436298996,-1.420089548,-0.15803355,-0.076415027,-0.966406141,0
1808,-0.735954851,-2.16065425,-0.632628729,0.112974459,0.343457323,-0.960601701,0
1809,4.925257105,-0.202448094,-0.128680637,-1.335865798,1.016419962,-0.912051562,0
1810,5.06574104,1.093738981,-0.396919228,0.484811161,-1.143125396,0.911614387,0
1811,4.116413522,-2.893780166,0.162904325,0.283934521,-0.031932219,-0.996687705,0
1812,-0.991390181,2.578018916,-0.864288615,1.516157322,-0.142412353,-1.194816643,0
1813,-2.056102326,1.655633445,0.125068539,-2.118553228,-0.205071207,-0.966419967,0
1814,0.565565885,3.31105169,3.452334912,-0.745598052,-0.385714462,1.055725664,0
1815,-1.693196232,-1.228863429,0.12032949,-1.793424834,-0.496702043,1.010333991,0
1816,-2.504888487,0.07329708,-0.306981648,0.611789514,1.271050676,-1.09148609,1
1817,-2.157035295,0.604894889,-0.176167947,-0.832813955,-0.656270955,1.067603924,1
1818,-2.13726956,-0.76471433,-0.668204728,-0.281212366,-1.615585419,-1.00398465,1
1819,5.199285927,1.401441578,-0.360022722,-0.87015466,0.196688857,-0.993077999,0
1820,-1.921767241,-1.114278187,0.530330224,0.138650164,-0.143164176,1.02265254,0
1821,-2.045399458,0.90264573,-0.589113081,0.250429209,0.863301075,-0.95481711,0
1822,-0.799908842,1.740018023,3.305768452,-0.564611223,1.372719803,1.216801819,0
1823,4.172089077,-1.199768862,0.679292866,1.117723899,0.145337568,-1.044280965,0
1824,-3.04833557,-1.284495914,0.184354976,-0.084420866,-0.003611638,-0.955387664,0
1825,4.879247784,-0.572499696,-0.037947219,-0.585620734,0.016320176,-0.999620125,0
1826,-1.241893551,-0.209145314,0.024071437,0.933112936,1.227389196,1.005966025,0
1827,-1.841408597,0.985440463,3.078951875,2.034215266,2.503974312,-0.960548285,1
1828,-1.477837591,-2.43804041,0.318990759,-1.280246816,-0.795357997,-1.022579776,0
1829,-2.182603427,-2.376476226,0.093489269,0.021664473,0.133126368,-1.127476881,1
1830,-2.114010226,-1.485759744,-0.150505921,-1.274111038,0.619791242,1.100246622,0
1831,-1.724919296,-1.29142054,-1.192076123,0.310334987,0.129614687,-0.988020148,1
1832,4.201181726,-2.637586432,0.163084623,0.279031512,-0.510615468,-1.004580025,1
1833,-2.463750679,-0.129960457,-0.618303127,2.091104577,0.961646204,-1.099868807,0
1834,4.235157224,-0.667310076,0.494581403,1.50954283,-0.826209048,1.025139471,0
1835,0.300484699,2.967443558,-0.7071305,-0.995213239,-0.267245091,-1.013578353,1
1836,4.320576863,-0.063072144,0.418592023,0.716675204,0.864878266,0.994980478,0
1837,-0.60808768,-1.174126856,-0.796802415,0.42323797,0.093993693,-1.007680167,0
1838,5.290844393,1.624316735,-0.375463435,-0.80770335,-0.363028458,0.993682645,0
1839,0.450762781,1.062613338,-0.56878125,-0.716464738,-1.537760928,-1.079120923,0
1840,-1.105033126,1.373064846,3.696056158,1.209611093,-0.860127823,-0.987320372,0
1841,4.404476229,-1.965600483,0.060931789,0.504691851,-0.408714316,-1.041364364,0
1842,5.243652911,1.261854999,-0.309426237,-0.934830601,-0.271953049,1.01325158,0
1843,4.456175272,-1.532628417,-0.055697135,0.73795745,-0.604148101,0.928541763,0
1844,-2.189016853,-2.106713593,0.022665669,-0.693123362,-0.23044773,-0.967030673,1
1845,-1.019293486,0.912438083,-0.152491563,1.239208935,0.226750803,0.947726577,0
1846,-2.069602167,-0.344405106,3.764679089,0.055495491,1.580704256,1.194511609,1
1847,-1.627107684,-1.666643745,0.36849393,-1.339870432,-2.224109565,-1.055344396,1
1848,-1.897878072,-2.421297925,0.313845954,-1.236829731,-0.875819867,0.961230809,1
1849,-1.655417467,-1.10446963,3.504657373,2.248240475,1.893328721,-0.95948464,1
1850,4.70898995,0.675892881,-0.554074356,-0.513944195,1.432421048,-0.877634176,0
1851,-1.342709477,-0.644707339,-0.544927825,1.143333522,-0.906194142,0.887375238,1
1852,0.345128136,1.686761324,-0.39308217,-0.863682208,-2.262181102,0.879606124,0
1853,-2.303298349,-0.706768844,-0.844271358,-0.882995022,0.518880159,1.079032593,1
1854,-1.98390081,-0.706007273,-1.089567111,0.31837015,-0.155664014,-1.019561551,1
1855,5.11140063,1.122751288,-0.356295474,-0.873113745,0.681057707,-0.983966022,0
1856,-1.812662866,-2.165523666,0.314612329,-1.241955032,-1.354485483,0.953347559,1
1857,-1.117916602,0.071274673,3.164460434,2.807627833,1.520986153,0.972339987,0
1858,4.252993106,-0.933468409,0.651260483,0.23678233,0.757723712,-0.945090199,0
1859,-0.952750951,-0.115928345,-0.620248576,0.288120145,0.340845764,0.860047632,0
1860,-1.904996411,0.302239954,-0.871675358,2.408981457,0.948509062,-1.114463092,0
1861,-0.656827472,2.497608059,-0.876414151,-0.641528678,0.443742438,1.088700986,0
1862,-1.808043398,-1.932054423,-0.636418685,-0.563874087,-0.559152414,0.956667168,1
1863,-2.018926143,-1.823641545,0.09570309,-0.787914947,-1.135515273,-0.97125799,0
1864,5.10184322,2.127423442,0.397216879,-0.466207065,-0.074393357,-0.982974403,0
1865,-2.124703452,-2.060119937,0.067977186,-0.772564187,-0.657660804,-0.963791904,0
1866,-1.45717031,1.136359239,-0.598243709,-1.019271078,1.622905033,1.14542815,0
1867,5.104964347,0.700357424,-0.268380653,-1.034884172,0.285923032,1.038010525,0
1868,0.581009199,2.588552425,-1.021923488,-1.160945419,-0.591404223,1.031289416,0
1869,0.726739392,1.782561642,-0.09622689,-0.041311296,-1.490226861,0.940770444,0
1870,0.261106059,2.948581399,-1.144332848,1.052249758,-0.858019465,-1.029204508,0
1871,-1.642510821,1.7966015,-0.653497994,0.285400658,-0.609214538,-0.983575197,0
1872,1.142300802,1.621073737,-0.084414881,0.876844789,-2.361723668,-1.159545992,0
1873,3.97485281,-2.227555718,-0.130640479,0.842017897,-0.391164448,-0.938926155,0
1874,-2.871405231,-1.927280519,-0.523666666,-0.55653095,-0.170761027,-0.964510431,1
1875,-2.736302723,-1.358902878,-0.050079766,0.180938008,0.243021186,-0.946548884,1
1876,-1.116662983,-0.114609991,3.735379994,0.945813311,-0.226534416,-0.891918359,0
1877,-0.973695123,0.007309137,-0.508989722,-2.069078474,1.048880403,-0.843454916,0
1878,-1.445550966,0.784220155,-0.879600869,1.533581358,0.909706475,0.974163972,1
1879,-0.615831575,-0.786925765,0.053353729,-0.835881861,-2.083170963,-1.087539569,0
1880,-0.01266331,0.42445177,-0.659236205,-1.874430526,0.204343282,-0.845082041,0
1881,0.151036821,2.163821488,-0.671775902,-1.64253381,-0.324885024,-0.951875619,0
1882,-2.68811412,-1.23173992,0.430205739,-0.502474179,-0.745004171,0.952466114,1
1883,-0.634418333,-0.837211449,-0.038124004,-0.636873248,-2.049000534,0.89221346,0
1884,-1.997731543,-0.67544815,4.056698326,0.511151265,0.114185147,-0.880497426,0
1885,4.00849374,-1.629816422,-0.362801905,-0.93542823,2.628272816,1.223586384,1
1886,-2.093291894,-2.12607081,0.067108091,0.094645388,-0.432488151,0.857955279,1
1887,-1.450347819,-0.256647216,3.363151627,2.350997185,0.575910761,-0.976874281,0
1888,-1.008289479,-0.862637243,0.337151311,-0.994901159,1.014580683,-0.859591497,0
